x,y,z,time_board
0.16,-0.156,0.962,1728952561.7049294
0.16,-0.156,0.962,1728952561.7049346
0.16,-0.156,0.962,1728952561.7049396
0.148,-0.14400000000000002,0.974,1728952561.7049448
0.148,-0.14400000000000002,0.974,1728952561.70495
0.148,-0.14400000000000002,0.974,1728952561.704955
0.148,-0.14400000000000002,0.974,1728952561.7049603
0.148,-0.14400000000000002,0.974,1728952561.7049656
0.148,-0.14400000000000002,0.974,1728952561.7049708
0.148,-0.14400000000000002,0.974,1728952561.704976
0.148,-0.14400000000000002,0.974,1728952561.704981
0.148,-0.14400000000000002,0.974,1728952561.7049863
0.148,-0.14400000000000002,0.974,1728952561.7049918
0.132,-0.14400000000000002,1.01,1728952561.704997
0.132,-0.14400000000000002,1.01,1728952561.7050023
0.132,-0.14400000000000002,1.01,1728952561.7050073
0.132,-0.14400000000000002,1.01,1728952561.7050126
0.132,-0.14400000000000002,1.01,1728952561.7050178
0.132,-0.14400000000000002,1.01,1728952561.7050228
0.132,-0.14400000000000002,1.01,1728952561.7050283
0.132,-0.14400000000000002,1.01,1728952561.7050333
0.132,-0.14400000000000002,1.01,1728952561.7050385
0.132,-0.14400000000000002,1.01,1728952561.7050436
0.122,-0.138,1.024,1728952561.7050488
0.122,-0.138,1.024,1728952561.705054
0.122,-0.138,1.024,1728952561.7050593
0.122,-0.138,1.024,1728952561.7050643
0.122,-0.138,1.024,1728952561.7050695
0.122,-0.138,1.024,1728952561.7050748
0.122,-0.138,1.024,1728952561.70508
0.122,-0.138,1.024,1728952561.705085
0.122,-0.138,1.024,1728952561.7050903
0.122,-0.138,1.024,1728952561.7050955
0.096,-0.122,1.042,1728952561.7051008
0.096,-0.122,1.042,1728952561.705106
0.096,-0.122,1.042,1728952561.7051113
0.096,-0.122,1.042,1728952561.7051165
0.096,-0.122,1.042,1728952561.7051215
0.096,-0.122,1.042,1728952561.7051268
0.096,-0.122,1.042,1728952561.705132
0.096,-0.122,1.042,1728952561.7051373
0.096,-0.122,1.042,1728952561.7051423
0.096,-0.122,1.042,1728952561.7051475
0.066,-0.078,1.044,1728952561.7051537
0.066,-0.078,1.044,1728952561.7051585
0.066,-0.078,1.044,1728952561.705163
0.066,-0.078,1.044,1728952561.7051675
0.066,-0.078,1.044,1728952561.7051723
0.066,-0.078,1.044,1728952561.705181
0.066,-0.078,1.044,1728952561.7051857
0.066,-0.078,1.044,1728952561.7051902
0.066,-0.078,1.044,1728952561.7051952
0.066,-0.078,1.044,1728952561.7052
0.1,-0.124,1.042,1728952561.7052047
0.1,-0.124,1.042,1728952561.7052093
0.1,-0.124,1.042,1728952561.705214
0.1,-0.124,1.042,1728952561.7052186
0.1,-0.124,1.042,1728952561.705223
0.1,-0.124,1.042,1728952561.9740615
0.1,-0.124,1.042,1728952561.97409
0.1,-0.124,1.042,1728952561.9740949
0.1,-0.124,1.042,1728952561.9740992
0.1,-0.124,1.042,1728952561.974105
0.108,-0.14200000000000002,1.046,1728952561.9741096
0.108,-0.14200000000000002,1.046,1728952561.974114
0.108,-0.14200000000000002,1.046,1728952561.9741185
0.108,-0.14200000000000002,1.046,1728952561.9741228
0.108,-0.14200000000000002,1.046,1728952561.974127
0.108,-0.14200000000000002,1.046,1728952561.974131
0.108,-0.14200000000000002,1.046,1728952561.9741356
0.108,-0.14200000000000002,1.046,1728952561.97414
0.108,-0.14200000000000002,1.046,1728952561.9741442
0.108,-0.14200000000000002,1.046,1728952561.9741485
0.1,-0.124,1.042,1728952561.9741528
0.1,-0.124,1.042,1728952561.9741576
0.1,-0.124,1.042,1728952561.974162
0.1,-0.124,1.042,1728952561.9741697
0.1,-0.124,1.042,1728952561.9741743
0.1,-0.124,1.042,1728952561.9741795
0.1,-0.124,1.042,1728952561.9741848
0.1,-0.124,1.042,1728952561.9741893
0.1,-0.124,1.042,1728952561.9741936
0.1,-0.124,1.042,1728952561.9741979
0.092,-0.10400000000000001,1.042,1728952561.974202
0.092,-0.10400000000000001,1.042,1728952561.9742064
0.092,-0.10400000000000001,1.042,1728952561.9742105
0.092,-0.10400000000000001,1.042,1728952561.9742148
0.092,-0.10400000000000001,1.042,1728952561.974219
0.092,-0.10400000000000001,1.042,1728952561.9742231
0.092,-0.10400000000000001,1.042,1728952561.9742277
0.092,-0.10400000000000001,1.042,1728952561.974232
0.092,-0.10400000000000001,1.042,1728952561.974236
0.092,-0.10400000000000001,1.042,1728952561.9742403
0.098,-0.106,1.028,1728952561.9742448
0.098,-0.106,1.028,1728952561.974249
0.098,-0.106,1.028,1728952561.9742532
0.098,-0.106,1.028,1728952561.9742575
0.098,-0.106,1.028,1728952561.9742615
0.098,-0.106,1.028,1728952561.9742658
0.098,-0.106,1.028,1728952561.97427
0.098,-0.106,1.028,1728952561.9742744
0.098,-0.106,1.028,1728952561.9742787
0.098,-0.106,1.028,1728952561.9742827
0.1,-0.10200000000000001,1.032,1728952561.9742873
0.1,-0.10200000000000001,1.032,1728952561.9742913
0.1,-0.10200000000000001,1.032,1728952561.9742956
0.1,-0.10200000000000001,1.032,1728952561.9743
0.1,-0.10200000000000001,1.032,1728952561.9743044
0.1,-0.10200000000000001,1.032,1728952561.9743085
0.1,-0.10200000000000001,1.032,1728952561.9743128
0.1,-0.10200000000000001,1.032,1728952561.974317
0.1,-0.10200000000000001,1.032,1728952561.974322
0.1,-0.10200000000000001,1.032,1728952561.9743264
0.098,-0.108,1.036,1728952561.9743304
0.098,-0.108,1.036,1728952561.9743347
0.098,-0.108,1.036,1728952561.9743392
0.098,-0.108,1.036,1728952561.9743433
0.098,-0.108,1.036,1728952561.9743476
0.098,-0.108,1.036,1728952561.974352
0.098,-0.108,1.036,1728952561.974356
0.098,-0.108,1.036,1728952561.9743605
0.098,-0.108,1.036,1728952561.9743648
0.098,-0.108,1.036,1728952561.9743688
0.088,-0.10400000000000001,1.042,1728952561.974373
0.088,-0.10400000000000001,1.042,1728952562.0621822
0.088,-0.10400000000000001,1.042,1728952562.0621953
0.088,-0.10400000000000001,1.042,1728952562.0622053
0.088,-0.10400000000000001,1.042,1728952562.0622146
0.088,-0.10400000000000001,1.042,1728952562.0622237
0.088,-0.10400000000000001,1.042,1728952562.0622325
0.088,-0.10400000000000001,1.042,1728952562.0622444
0.088,-0.10400000000000001,1.042,1728952562.062254
0.088,-0.10400000000000001,1.042,1728952562.0622656
0.08,-0.10400000000000001,1.036,1728952562.0622752
0.08,-0.10400000000000001,1.036,1728952562.0622845
0.08,-0.10400000000000001,1.036,1728952562.062294
0.08,-0.10400000000000001,1.036,1728952562.062303
0.08,-0.10400000000000001,1.036,1728952562.062312
0.08,-0.10400000000000001,1.036,1728952562.062322
0.08,-0.10400000000000001,1.036,1728952562.0623405
0.08,-0.10400000000000001,1.036,1728952562.06235
0.08,-0.10400000000000001,1.036,1728952562.06236
0.08,-0.10400000000000001,1.036,1728952562.062369
0.076,-0.11,1.038,1728952562.0623784
0.076,-0.11,1.038,1728952562.078104
0.076,-0.11,1.038,1728952562.1333556
0.076,-0.11,1.038,1728952562.1333952
0.076,-0.11,1.038,1728952562.1334033
0.076,-0.11,1.038,1728952562.1334107
0.076,-0.11,1.038,1728952562.1334183
0.076,-0.11,1.038,1728952562.133426
0.076,-0.11,1.038,1728952562.1334333
0.076,-0.11,1.038,1728952562.1334407
0.074,-0.106,1.038,1728952562.1334484
0.074,-0.106,1.038,1728952562.1334555
0.074,-0.106,1.038,1728952562.1334631
0.074,-0.106,1.038,1728952562.1334703
0.074,-0.106,1.038,1728952562.133478
0.074,-0.106,1.038,1728952562.1793761
0.074,-0.106,1.038,1728952562.1793857
0.074,-0.106,1.038,1728952562.1793923
0.074,-0.106,1.038,1728952562.1793995
0.074,-0.106,1.038,1728952562.179407
0.088,-0.11,1.014,1728952562.1794145
0.088,-0.11,1.014,1728952562.1794193
0.088,-0.11,1.014,1728952562.179424
0.088,-0.11,1.014,1728952562.1794288
0.088,-0.11,1.014,1728952562.2405336
0.088,-0.11,1.014,1728952562.2405472
0.088,-0.11,1.014,1728952562.2405567
0.088,-0.11,1.014,1728952562.2405655
0.088,-0.11,1.014,1728952562.2405748
0.084,-0.106,1.012,1728952562.2405837
0.084,-0.106,1.012,1728952562.240591
0.084,-0.106,1.012,1728952562.2405972
0.084,-0.106,1.012,1728952562.2406037
0.084,-0.106,1.012,1728952562.283604
0.084,-0.106,1.012,1728952562.2836225
0.084,-0.106,1.012,1728952562.283636
0.084,-0.106,1.012,1728952562.2836497
0.084,-0.106,1.012,1728952562.2836592
0.084,-0.106,1.012,1728952562.2836685
0.076,-0.088,1.022,1728952562.3406456
0.076,-0.088,1.022,1728952562.340656
0.076,-0.088,1.022,1728952562.340668
0.076,-0.088,1.022,1728952562.3406715
0.076,-0.088,1.022,1728952562.3406775
0.076,-0.088,1.022,1728952562.3406813
0.076,-0.088,1.022,1728952562.3406844
0.076,-0.088,1.022,1728952562.3406875
0.076,-0.088,1.022,1728952562.340691
0.076,-0.088,1.022,1728952562.3406944
0.07200000000000001,-0.092,1.03,1728952562.3406978
0.07200000000000001,-0.092,1.03,1728952562.382743
0.07200000000000001,-0.092,1.03,1728952562.3827567
0.07200000000000001,-0.092,1.03,1728952562.382768
0.07200000000000001,-0.092,1.03,1728952562.382778
0.07200000000000001,-0.092,1.03,1728952562.3827884
0.07200000000000001,-0.092,1.03,1728952562.3827963
0.07200000000000001,-0.092,1.03,1728952562.3828037
0.07200000000000001,-0.092,1.03,1728952562.4948661
0.07200000000000001,-0.092,1.03,1728952562.4948795
0.07200000000000001,-0.08600000000000001,1.042,1728952562.4948893
0.07200000000000001,-0.08600000000000001,1.042,1728952562.4949052
0.07200000000000001,-0.08600000000000001,1.042,1728952562.494923
0.07200000000000001,-0.08600000000000001,1.042,1728952562.4949331
0.07200000000000001,-0.08600000000000001,1.042,1728952562.4949434
0.07200000000000001,-0.08600000000000001,1.042,1728952562.4949508
0.07200000000000001,-0.08600000000000001,1.042,1728952562.494958
0.07200000000000001,-0.08600000000000001,1.042,1728952562.4949653
0.07200000000000001,-0.08600000000000001,1.042,1728952562.4949727
0.07200000000000001,-0.08600000000000001,1.042,1728952562.4949799
0.074,-0.08600000000000001,1.044,1728952562.4949872
0.074,-0.08600000000000001,1.044,1728952562.494995
0.074,-0.08600000000000001,1.044,1728952562.4950025
0.074,-0.08600000000000001,1.044,1728952562.4950097
0.074,-0.08600000000000001,1.044,1728952562.495017
0.074,-0.08600000000000001,1.044,1728952562.4950244
0.074,-0.08600000000000001,1.044,1728952562.5478923
0.074,-0.08600000000000001,1.044,1728952562.5478992
0.074,-0.08600000000000001,1.044,1728952562.5479045
0.074,-0.08600000000000001,1.044,1728952562.5479095
0.068,-0.08600000000000001,1.04,1728952562.5479145
0.068,-0.08600000000000001,1.04,1728952562.5479193
0.068,-0.08600000000000001,1.04,1728952562.5479226
0.068,-0.08600000000000001,1.04,1728952562.547926
0.068,-0.08600000000000001,1.04,1728952562.6072068
0.068,-0.08600000000000001,1.04,1728952562.607216
0.068,-0.08600000000000001,1.04,1728952562.6072223
0.068,-0.08600000000000001,1.04,1728952562.6072311
0.068,-0.08600000000000001,1.04,1728952562.6072395
0.068,-0.08600000000000001,1.04,1728952562.607246
0.068,-0.08600000000000001,1.04,1728952562.6072516
0.068,-0.08600000000000001,1.04,1728952562.607257
0.07,-0.08600000000000001,1.026,1728952562.607263
0.07,-0.08600000000000001,1.026,1728952562.60727
0.07,-0.08600000000000001,1.026,1728952562.6072755
0.07,-0.08600000000000001,1.026,1728952562.6340716
0.07,-0.08600000000000001,1.026,1728952562.634078
0.07,-0.08600000000000001,1.026,1728952562.6340818
0.07,-0.08600000000000001,1.026,1728952562.7021291
0.07,-0.08600000000000001,1.026,1728952562.7021415
0.07,-0.078,1.03,1728952562.702149
0.07,-0.078,1.03,1728952562.7021563
0.07,-0.078,1.03,1728952562.7021637
0.07,-0.078,1.03,1728952562.7021708
0.07,-0.078,1.03,1728952562.7021785
0.07,-0.078,1.03,1728952562.7021928
0.07200000000000001,-0.08,1.022,1728952562.702201
0.07200000000000001,-0.08,1.022,1728952562.7022088
0.07200000000000001,-0.08,1.022,1728952562.7022212
0.07200000000000001,-0.08,1.022,1728952562.7022288
0.07200000000000001,-0.08,1.022,1728952562.702236
0.07200000000000001,-0.08,1.022,1728952562.7022436
0.064,-0.074,1.03,1728952562.7022517
0.064,-0.074,1.03,1728952562.7341912
0.064,-0.074,1.03,1728952562.774263
0.064,-0.074,1.03,1728952562.7742827
0.064,-0.074,1.03,1728952562.7742908
0.064,-0.074,1.03,1728952562.7742972
0.064,-0.074,1.03,1728952562.77432
0.064,-0.074,1.03,1728952562.7743258
0.066,-0.07,1.034,1728952562.7743323
0.066,-0.07,1.034,1728952562.7743387
0.066,-0.07,1.034,1728952562.7743452
0.066,-0.07,1.034,1728952562.806471
0.066,-0.07,1.034,1728952562.8064828
0.066,-0.07,1.034,1728952562.8065095
0.066,-0.07,1.034,1728952562.8065188
0.066,-0.07,1.034,1728952562.8065271
0.066,-0.07,1.034,1728952563.0129142
0.066,-0.07,1.034,1728952563.01293
0.066,-0.07,1.034,1728952563.0129344
0.066,-0.07,1.034,1728952563.0129385
0.066,-0.07,1.034,1728952563.0129423
0.066,-0.07,1.034,1728952563.0129468
0.066,-0.07,1.034,1728952563.012951
0.066,-0.07,1.034,1728952563.0129547
0.066,-0.07,1.034,1728952563.012959
0.066,-0.07,1.034,1728952563.0129633
0.066,-0.07,1.034,1728952563.012967
0.066,-0.07,1.034,1728952563.0129716
0.07,-0.07200000000000001,1.038,1728952563.012987
0.07,-0.07200000000000001,1.038,1728952563.0129912
0.07,-0.07200000000000001,1.038,1728952563.0129952
0.07,-0.07200000000000001,1.038,1728952563.0129993
0.07,-0.07200000000000001,1.038,1728952563.013003
0.07,-0.07200000000000001,1.038,1728952563.0130076
0.07200000000000001,-0.076,1.038,1728952563.0130117
0.07200000000000001,-0.076,1.038,1728952563.0130157
0.07200000000000001,-0.076,1.038,1728952563.01302
0.07200000000000001,-0.076,1.038,1728952563.0130253
0.07200000000000001,-0.076,1.038,1728952563.013029
0.07200000000000001,-0.076,1.038,1728952563.0130336
0.07200000000000001,-0.076,1.038,1728952563.0130377
0.07200000000000001,-0.076,1.038,1728952563.0130417
0.082,-0.082,1.036,1728952563.0130467
0.082,-0.082,1.036,1728952563.0130508
0.082,-0.082,1.036,1728952563.0130548
0.082,-0.082,1.036,1728952563.0130591
0.082,-0.082,1.036,1728952563.0130632
0.082,-0.082,1.036,1728952563.0130672
0.076,-0.084,1.028,1728952563.0130715
0.076,-0.084,1.028,1728952563.0130756
0.076,-0.084,1.028,1728952563.0130837
0.076,-0.084,1.028,1728952563.0130875
0.076,-0.084,1.028,1728952563.0130918
0.076,-0.084,1.028,1728952563.0130959
0.076,-0.084,1.028,1728952563.0131004
0.076,-0.084,1.028,1728952563.013105
0.076,-0.084,1.028,1728952563.0131092
0.076,-0.084,1.028,1728952563.0131133
0.07,-0.066,1.046,1728952563.0131178
0.07,-0.066,1.046,1728952563.0131269
0.07,-0.066,1.046,1728952563.0131311
0.07,-0.066,1.046,1728952563.0131352
0.07,-0.066,1.046,1728952563.0131392
0.07,-0.066,1.046,1728952563.0131433
0.07,-0.066,1.046,1728952563.0131476
0.07,-0.066,1.046,1728952563.0131516
0.07,-0.066,1.046,1728952563.0131557
0.07,-0.066,1.046,1728952563.0131595
0.066,-0.064,1.026,1728952563.0131638
0.066,-0.064,1.026,1728952563.0131679
0.066,-0.064,1.026,1728952563.013172
0.066,-0.064,1.026,1728952563.013176
0.066,-0.064,1.026,1728952563.119935
0.066,-0.064,1.026,1728952563.119953
0.066,-0.064,1.026,1728952563.1199627
0.066,-0.064,1.026,1728952563.1199713
0.066,-0.064,1.026,1728952563.11998
0.066,-0.064,1.026,1728952563.1199887
0.066,-0.07200000000000001,1.03,1728952563.1200025
0.066,-0.07200000000000001,1.03,1728952563.1200128
0.066,-0.07200000000000001,1.03,1728952563.1200233
0.066,-0.07200000000000001,1.03,1728952563.1200345
0.066,-0.07200000000000001,1.03,1728952563.1200416
0.066,-0.07200000000000001,1.03,1728952563.1200497
0.066,-0.07200000000000001,1.03,1728952563.120065
0.066,-0.07200000000000001,1.03,1728952563.1200716
0.066,-0.07200000000000001,1.03,1728952563.1200783
0.066,-0.07200000000000001,1.03,1728952563.1200852
0.07200000000000001,-0.08,1.028,1728952563.120094
0.07200000000000001,-0.08,1.028,1728952563.1201031
0.07200000000000001,-0.08,1.028,1728952563.120113
0.07200000000000001,-0.08,1.028,1728952563.1201217
0.07200000000000001,-0.08,1.028,1728952563.1201303
0.07200000000000001,-0.08,1.028,1728952563.1201391
0.07200000000000001,-0.08,1.028,1728952563.1201477
0.07200000000000001,-0.08,1.028,1728952563.120156
0.07200000000000001,-0.08,1.028,1728952563.1201644
0.07200000000000001,-0.08,1.028,1728952563.1201732
0.074,-0.082,1.036,1728952563.2161906
0.074,-0.082,1.036,1728952563.2161992
0.074,-0.082,1.036,1728952563.2162051
0.074,-0.082,1.036,1728952563.2162116
0.074,-0.082,1.036,1728952563.2162175
0.074,-0.082,1.036,1728952563.2162244
0.074,-0.082,1.036,1728952563.21623
0.074,-0.082,1.036,1728952563.216235
0.074,-0.082,1.036,1728952563.2162423
0.074,-0.082,1.036,1728952563.2162497
0.07200000000000001,-0.082,1.032,1728952563.2162619
0.07200000000000001,-0.082,1.032,1728952563.216268
0.07200000000000001,-0.082,1.032,1728952563.2162735
0.07200000000000001,-0.082,1.032,1728952563.2162793
0.07200000000000001,-0.082,1.032,1728952563.2162848
0.07200000000000001,-0.082,1.032,1728952563.2162902
0.07200000000000001,-0.082,1.032,1728952563.216296
0.07200000000000001,-0.082,1.032,1728952563.2163017
0.07200000000000001,-0.082,1.032,1728952563.2163074
0.07200000000000001,-0.082,1.032,1728952563.216313
0.078,-0.078,1.022,1728952563.216319
0.078,-0.078,1.022,1728952563.2163243
0.078,-0.078,1.022,1728952563.2832687
0.078,-0.078,1.022,1728952563.283277
0.078,-0.078,1.022,1728952563.283284
0.078,-0.078,1.022,1728952563.2832909
0.078,-0.078,1.022,1728952563.2832968
0.078,-0.078,1.022,1728952563.283302
0.078,-0.078,1.022,1728952563.2833076
0.078,-0.078,1.022,1728952563.2833126
0.07,-0.064,1.042,1728952563.283318
0.07,-0.064,1.042,1728952563.2833233
0.07,-0.064,1.042,1728952563.283329
0.07,-0.064,1.042,1728952563.2833347
0.07,-0.064,1.042,1728952563.2833405
0.07,-0.064,1.042,1728952563.2833457
0.07,-0.064,1.042,1728952563.3683338
0.07,-0.064,1.042,1728952563.368344
0.07,-0.064,1.042,1728952563.3683496
0.07,-0.064,1.042,1728952563.3683548
0.076,-0.07200000000000001,1.032,1728952563.3683603
0.076,-0.07200000000000001,1.032,1728952563.3683667
0.076,-0.07200000000000001,1.032,1728952563.368373
0.076,-0.07200000000000001,1.032,1728952563.3683777
0.076,-0.07200000000000001,1.032,1728952563.3683827
0.076,-0.07200000000000001,1.032,1728952563.368388
0.076,-0.07200000000000001,1.032,1728952563.3683932
0.076,-0.07200000000000001,1.032,1728952563.368399
0.076,-0.07200000000000001,1.032,1728952563.368404
0.076,-0.07200000000000001,1.032,1728952563.368409
0.074,-0.07200000000000001,1.032,1728952563.3684125
0.074,-0.07200000000000001,1.032,1728952563.3684163
0.074,-0.07200000000000001,1.032,1728952563.36842
0.074,-0.07200000000000001,1.032,1728952563.368424
0.074,-0.07200000000000001,1.032,1728952563.768274
0.074,-0.07200000000000001,1.032,1728952563.7683065
0.074,-0.07200000000000001,1.032,1728952563.7683413
0.074,-0.07200000000000001,1.032,1728952563.7684035
0.074,-0.07200000000000001,1.032,1728952563.768408
0.074,-0.07200000000000001,1.032,1728952563.768412
0.07,-0.07200000000000001,1.03,1728952563.7684166
0.07,-0.07200000000000001,1.03,1728952563.7684207
0.07,-0.07200000000000001,1.03,1728952563.768425
0.07,-0.07200000000000001,1.03,1728952563.7684293
0.07,-0.07200000000000001,1.03,1728952563.7684336
0.07,-0.07200000000000001,1.03,1728952563.768438
0.07,-0.07200000000000001,1.03,1728952563.7684424
0.07,-0.07200000000000001,1.03,1728952563.7684472
0.082,-0.068,1.036,1728952563.7684517
0.082,-0.068,1.036,1728952563.7684567
0.082,-0.068,1.036,1728952563.7684617
0.082,-0.068,1.036,1728952563.768468
0.082,-0.068,1.036,1728952563.768473
0.082,-0.068,1.036,1728952563.7684777
0.082,-0.068,1.036,1728952563.7684824
0.082,-0.068,1.036,1728952563.7684865
0.082,-0.068,1.036,1728952563.7684908
0.082,-0.068,1.036,1728952563.7684956
0.078,-0.056,1.04,1728952563.7685003
0.078,-0.056,1.04,1728952563.7685056
0.078,-0.056,1.04,1728952563.768514
0.078,-0.056,1.04,1728952563.7685187
0.078,-0.056,1.04,1728952563.768524
0.078,-0.056,1.04,1728952563.7685287
0.078,-0.056,1.04,1728952563.7685337
0.078,-0.056,1.04,1728952563.7685385
0.076,-0.052000000000000005,1.038,1728952563.7685435
0.076,-0.052000000000000005,1.038,1728952563.7685485
0.076,-0.052000000000000005,1.038,1728952563.7685533
0.076,-0.052000000000000005,1.038,1728952563.7685583
0.076,-0.052000000000000005,1.038,1728952563.7685635
0.076,-0.052000000000000005,1.038,1728952563.7685683
0.076,-0.052000000000000005,1.038,1728952563.768574
0.076,-0.052000000000000005,1.038,1728952563.7685792
0.076,-0.052000000000000005,1.038,1728952563.7685845
0.076,-0.052000000000000005,1.038,1728952563.7685895
