Fp1,Fp2,C3,C4,P7,P8,O1,O2,time_board,time_marker,marker
-20894.433068565497,-187500.02235174447,-175.86352537435596,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6363575,1730329352.717945,5.0
-20828.92010556699,-187500.02235174447,-172.62252242833645,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.641606,1730329352.717945,5.0
-20821.722843852385,-187500.02235174447,-218.80122647300084,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6454985,1730329352.717945,5.0
-20863.85588215064,-187500.02235174447,-220.2540898625958,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6486156,1730329352.717945,5.0
-20859.16201581502,-187500.02235174447,-183.66428418925813,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6524158,1730329352.717945,5.0
-20823.890963064547,-187500.02235174447,-173.94127535119955,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6566577,1730329352.717945,5.0
-20838.866631849603,-187500.02235174447,-215.4484648047048,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.660488,1730329352.717945,5.0
-20870.91903339852,-187500.02235174447,-243.6787180517576,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6645925,1730329352.717945,5.0
-20898.90341745656,-187500.02235174447,-203.78085419903448,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.668398,1730329352.717945,5.0
-20853.23880353437,-187500.02235174447,-175.72941490762412,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.673637,1730329352.717945,5.0
-20836.050312048235,-187500.02235174447,-217.61658401686955,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6766274,1730329352.717945,5.0
-20863.252385050346,-187500.02235174447,-262.47653513867084,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6806428,1730329352.717945,5.0
-20902.300882613767,-187500.02235174447,-219.3153165954729,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6845348,1730329352.717945,5.0
-20865.599318218152,-187500.02235174447,-174.25419977357387,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6886156,1730329352.717945,5.0
-20799.907541264005,-187500.02235174447,-173.4495369731828,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.69263,1730329352.717945,5.0
-20850.35542849963,-187500.02235174447,-221.1928631297187,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.6967316,1730329352.717945,5.0
-20883.77128646032,-187500.02235174447,-199.0646361189647,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.7007203,1730329352.717945,5.0
-20841.32532373969,-187500.02235174447,-161.67016764523598,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.7048347,1730329352.717945,5.0
-20829.99298930085,-187500.02235174447,-186.7935284130012,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.7088296,1730329352.717945,5.0
-20877.11046661264,-187500.02235174447,-240.1471424278191,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.712498,1730329352.717945,5.0
-20903.32906285871,-187500.02235174447,-233.10634292439727,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.716526,1730329352.717945,5.0
-20867.4768647524,-187500.02235174447,-174.54477245149286,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329357.7205515,1730329352.717945,5.0
-20971.278366002844,-187500.02235174447,-196.9188686512552,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7432413,1730329362.7396803,5.0
-21018.2617328479,-187500.02235174447,-215.96255492717685,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.747287,1730329362.7396803,5.0
-20997.04992735981,-187500.02235174447,-162.92186533473318,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.751076,1730329362.7396803,5.0
-20954.983944294923,-187500.02235174447,-140.41365866823898,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7553835,1730329362.7396803,5.0
-20964.259918243875,-187500.02235174447,-191.24152555960725,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.760202,1730329362.7396803,5.0
-21011.53385776685,-187500.02235174447,-225.5067498095929,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7633023,1730329362.7396803,5.0
-21009.83512518825,-187500.02235174447,-179.1045283203755,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.766287,1730329362.7396803,5.0
-20963.52231067685,-187500.02235174447,-140.86069355734512,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7711537,1730329362.7396803,5.0
-20966.83036885624,-187500.02235174447,-190.1909935702078,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7751985,1730329362.7396803,5.0
-21012.07029963378,-187500.02235174447,-234.7827237585454,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7793348,1730329362.7396803,5.0
-21008.09168912073,-187500.02235174447,-183.82074640044527,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7833395,1730329362.7396803,5.0
-20955.69920011749,-187500.02235174447,-125.75091430555752,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7873316,1730329362.7396803,5.0
-20939.918868532048,-187500.02235174447,-157.6245018988254,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.791368,1730329362.7396803,5.0
-20980.599043440707,-187500.02235174447,-211.87218569185563,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.794344,1730329362.7396803,5.0
-21007.91287516509,-187500.02235174447,-196.0695023619536,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.7993891,1730329362.7396803,5.0
-20974.42996197104,-187500.02235174447,-149.55552215045955,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.803363,1730329362.7396803,5.0
-20954.313391961263,-187500.02235174447,-171.41552822774986,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8073654,1730329362.7396803,5.0
-20994.702994192005,-187500.02235174447,-236.5932150594253,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8113945,1730329362.7396803,5.0
-21021.72625323847,-187500.02235174447,-225.9537846986991,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.81541,1730329362.7396803,5.0
-20981.180188796545,-187500.02235174447,-153.98116755261034,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.819383,1730329362.7396803,5.0
-20949.77598783684,-187500.02235174447,-157.55744666545948,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8224173,1730329362.7396803,5.0
-20977.29098526132,-187500.02235174447,-215.6272787603472,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.826379,1730329362.7396803,5.0
-21020.608666015705,-187500.02235174447,-225.52910155404825,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8314152,1730329362.7396803,5.0
-21002.39199428463,-187500.02235174447,-168.01806307054318,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8353753,1730329362.7396803,5.0
-20962.561185665272,-187500.02235174447,-154.85288558636734,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8394136,1730329362.7396803,5.0
-20976.82159862776,-187500.02235174447,-209.860528690878,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.843378,1730329362.7396803,5.0
-21021.72625323847,-187500.02235174447,-232.6146045463806,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8463583,1730329362.7396803,5.0
-21012.24911358942,-187500.02235174447,-178.63514168681405,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.850186,1730329362.7396803,5.0
-20967.210348511977,-187500.02235174447,-149.82374308392323,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8543646,1730329362.7396803,5.0
-20975.83812187173,-187500.02235174447,-202.8420809319116,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8592737,1730329362.7396803,5.0
-21028.699997508527,-187500.02235174447,-245.891540752833,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8634162,1730329362.7396803,5.0
-21023.737910239448,-187500.02235174447,-192.4261680157385,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8672223,1730329362.7396803,5.0
-20974.83229337124,-187500.02235174447,-147.67797561621376,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.870406,1730329362.7396803,5.0
-20965.131636277634,-187500.02235174447,-186.5029557350821,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8743403,1730329362.7396803,5.0
-21006.34825305322,-187500.02235174447,-229.9770987006544,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8782947,1730329362.7396803,5.0
-21020.11692763769,-187500.02235174447,-198.12586285184184,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8822813,1730329362.7396803,5.0
-20975.815770127272,-187500.02235174447,-144.36991743682833,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8875394,1730329362.7396803,5.0
-20955.63214488413,-187500.02235174447,-167.97335958163256,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.891559,1730329362.7396803,5.0
-20999.19569482752,-187500.02235174447,-223.31627885297289,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.895569,1730329362.7396803,5.0
-21026.30836085181,-187500.02235174447,-206.2618978335736,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.8984804,1730329362.7396803,5.0
-20989.53974122283,-187500.02235174447,-151.45542042916065,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9024768,1730329362.7396803,5.0
-20964.01404905487,-187500.02235174447,-166.05110955847616,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.906494,1730329362.7396803,5.0
-20989.49503773392,-187500.02235174447,-217.50482529459305,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9105165,1730329362.7396803,5.0
-21019.5134305374,-187500.02235174447,-210.24050834661824,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9154592,1730329362.7396803,5.0
-20989.316223778274,-187500.02235174447,-149.57787389491486,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9195504,1730329362.7396803,5.0
-20942.936354033514,-187500.02235174447,-138.84903655636748,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9235415,1730329362.7396803,5.0
-20962.96351706547,-187500.02235174447,-192.8508511603893,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9264815,1730329362.7396803,5.0
-21015.42306130208,-187500.02235174447,-210.6875432357244,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9306169,1730329362.7396803,5.0
-20998.0557558603,-187500.02235174447,-151.88010357381148,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9343376,1730329362.7396803,5.0
-20952.30173496029,-187500.02235174447,-134.57985336540384,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9385664,1730329362.7396803,5.0
-20971.18895902502,-187500.02235174447,-193.6555139607804,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9423945,1730329362.7396803,5.0
-21017.88175319216,-187500.02235174447,-221.66224976328013,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9475915,1730329362.7396803,5.0
-21013.456107790007,-187500.02235174447,-175.86352537435596,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9525757,1730329362.7396803,5.0
-20971.68069740304,-187500.02235174447,-145.44280117068303,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9544318,1730329362.7396803,5.0
-20980.04024982932,-187500.02235174447,-191.37563602633907,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9583993,1730329362.7396803,5.0
-21031.561020798807,-187500.02235174447,-231.0946859234197,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9626555,1730329362.7396803,5.0
-21024.87784920667,-187500.02235174447,-178.27751377552914,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9665537,1730329362.7396803,5.0
-20966.42803745604,-187500.02235174447,-131.42825739720553,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.970458,1730329362.7396803,5.0
-20958.157892007577,-187500.02235174447,-166.52049619203763,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.975508,1730329362.7396803,5.0
-21010.68449147755,-187500.02235174447,-223.763313742079,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9785163,1730329362.7396803,5.0
-21034.757320255914,-187500.02235174447,-201.5009762645932,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9825475,1730329362.7396803,5.0
-20995.82058141477,-187500.02235174447,-150.40488843976124,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.986426,1730329362.7396803,5.0
-20974.161741037577,-187500.02235174447,-170.07442356043143,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9906318,1730329362.7396803,5.0
-21014.57369501277,-187500.02235174447,-226.4678748211712,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9946048,1730329362.7396803,5.0
-21039.58529705826,-187500.02235174447,-210.3969705578054,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329362.9986484,1730329362.7396803,5.0
-21004.649520474617,-187500.02235174447,-150.896626817778,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0037608,1730329362.7396803,5.0
-20969.33376423523,-187500.02235174447,-153.8023535969679,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0070531,1730329362.7396803,5.0
-21001.564979739785,-187500.02235174447,-214.64380200431373,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0106964,1730329362.7396803,5.0
-21031.49396556544,-187500.02235174447,-207.4688920341601,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0146828,1730329362.7396803,5.0
-21005.767107697386,-187500.02235174447,-148.99672853907688,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0187447,1730329362.7396803,5.0
-20971.323069491755,-187500.02235174447,-147.34269944938416,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0228992,1730329362.7396803,5.0
-20996.513485492884,-187500.02235174447,-209.41349380177184,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.026713,1730329362.7396803,5.0
-21037.50658482392,-187500.02235174447,-226.33376435443927,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0317338,1730329362.7396803,5.0
-21016.27242759137,-187500.02235174447,-166.4310892142164,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0345647,1730329362.7396803,5.0
-20974.273499759853,-187500.02235174447,-140.16778947923058,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0387983,1730329362.7396803,5.0
-20979.86143587368,-187500.02235174447,-186.10062433488665,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0427415,1730329362.7396803,5.0
-21020.519259037883,-187500.02235174447,-216.4542933051936,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0467813,1730329362.7396803,5.0
-21014.28312233485,-187500.02235174447,-167.34751073688398,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.05057,1730329362.7396803,5.0
-20969.15495027959,-187500.02235174447,-128.03079223999885,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0547595,1730329362.7396803,5.0
-20976.64278467212,-187500.02235174447,-180.04330158749838,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0597713,1730329362.7396803,5.0
-21035.62903828968,-187500.02235174447,-231.54172081252585,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0628085,1730329362.7396803,5.0
-21048.391884373654,-187500.02235174447,-193.0743686049424,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0657616,1730329362.7396803,5.0
-20997.67577620456,-187500.02235174447,-138.33494643389542,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0707765,1730329362.7396803,5.0
-20978.319165506266,-187500.02235174447,-172.4884119616046,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0748355,1730329362.7396803,5.0
-21010.21510484399,-187500.02235174447,-221.14815964080807,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0788069,1730329362.7396803,5.0
-21021.68154974956,-187500.02235174447,-203.02089488755405,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0828376,1730329362.7396803,5.0
-20997.54166573783,-187500.02235174447,-157.84801934337847,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0878253,1730329362.7396803,5.0
-20973.312374748275,-187500.02235174447,-163.36890022383932,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0908337,1730329362.7396803,5.0
-21004.515410007883,-187500.02235174447,-202.43974953171607,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0939517,1730329362.7396803,5.0
-21030.063453920306,-187500.02235174447,-198.61760122985856,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.0978596,1730329362.7396803,5.0
-20985.181151054043,-187500.02235174447,-139.78780982349036,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.102777,1730329362.7396803,5.0
-20946.043246512803,-187500.02235174447,-131.89764403076697,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1068928,1730329362.7396803,5.0
-20978.83325562874,-187500.02235174447,-193.7672726830569,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.110912,1730329362.7396803,5.0
-21020.78747997135,-187500.02235174447,-207.1336158673305,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.114898,1730329362.7396803,5.0
-21008.337558309744,-187500.02235174447,-153.8247053414232,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1177173,1730329362.7396803,5.0
-20977.89448236161,-187500.02235174447,-145.6216151263255,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1217582,1730329362.7396803,5.0
-20987.371622010665,-187500.02235174447,-200.51749950855967,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1278474,1730329362.7396803,5.0
-21021.25686660491,-187500.02235174447,-215.76138922707904,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1307082,1730329362.7396803,5.0
-21010.17040135508,-187500.02235174447,-156.57396990942598,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.134725,1730329362.7396803,5.0
-20967.076238045247,-187500.02235174447,-134.98218476559936,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1389475,1730329362.7396803,5.0
-20975.77106663836,-187500.02235174447,-186.32414177943969,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.141713,1730329362.7396803,5.0
-21018.88758169265,-187500.02235174447,-213.8167874594673,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.145967,1730329362.7396803,5.0
-21058.78544554537,-187500.02235174447,-199.3328570524284,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.149748,1730329362.7396803,5.0
-21051.454073364028,-187500.02235174447,-195.153080839286,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1538632,1730329362.7396803,5.0
-21020.11692763769,-187500.02235174447,-224.6797352647466,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.158743,1730329362.7396803,5.0
-20987.25986328839,-187500.02235174447,-214.42028455976063,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.162884,1730329362.7396803,5.0
-20945.350342434685,-187500.02235174447,-156.68572863170252,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1667953,1730329362.7396803,5.0
-20933.77213880684,-187500.02235174447,-107.9365739746778,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.169872,1730329362.7396803,5.0
-20949.01602852536,-187500.02235174447,-147.58856863839253,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1737306,1730329362.7396803,5.0
-20987.081049332744,-187500.02235174447,-204.18318559923003,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.177804,1730329362.7396803,5.0
-21010.39391879963,-187500.02235174447,-197.5447174960038,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.181771,1730329362.7396803,5.0
-20997.13933433764,-187500.02235174447,-195.68952270621327,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1869624,1730329362.7396803,5.0
-20963.79053161032,-187500.02235174447,-252.2170844336849,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.190796,1730329362.7396803,5.0
-21012.11500312269,-187500.02235174447,-284.5600586605142,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.1949391,1730329362.7396803,5.0
-21075.281032953382,-187500.02235174447,-216.18607237172992,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.197983,1730329362.7396803,5.0
-21031.20339288752,-187500.02235174447,-148.95202505016627,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2018824,1730329362.7396803,5.0
-20950.67005761505,-187500.02235174447,-141.8218185689233,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2059646,1730329362.7396803,5.0
-20920.785775278306,-187500.02235174447,-200.6963134642021,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2099698,1730329362.7396803,5.0
-20996.714651192982,-187500.02235174447,-216.83427296093384,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2148492,1730329362.7396803,5.0
-20966.517444433863,-187500.02235174447,-125.43798988318323,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.219013,1730329362.7396803,5.0
-20976.598081183205,-187500.02235174447,-223.0480579195092,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2220712,1730329362.7396803,5.0
-21052.54930884234,-187500.02235174447,-330.8281696829998,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.225899,1730329362.7396803,5.0
-20993.78657266933,-187500.02235174447,-302.73202690267885,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.230078,1730329362.7396803,5.0
-20980.308470762782,-187500.02235174447,-161.82662985642312,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2338855,1730329362.7396803,5.0
-21025.32488409577,-187500.02235174447,-70.00566363402172,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2379923,1730329362.7396803,5.0
-20950.468891914952,-187500.02235174447,-159.74791762207957,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2419252,1730329362.7396803,5.0
-21010.550381010817,-187500.02235174447,-235.117999925375,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,-187500.02235174447,1730329363.2472007,1730329362.7396803,5.0
